"ID risposta";"Qualifica";"Sesso";"Anno di nascita";"Comune di residenza";"Indirizzo Scolastico";"Classe";"Composizione della famiglia [Madre]";"Composizione della famiglia [Padre]";"Composizione della famiglia [Fratelli e/o sorelle]";"Composizione della famiglia [Altro (nonni,zio/a ecc.)]";"Livello di istruzione madre";"Livello di istruzione padre";"Tipologia di materie insegnate";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [In famiglia]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Durante le lezioni scolastiche]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Con gli amici]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Durante convegni,seminari e corsi extracurriculari]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Su internet (es. Facebook, twitter, quotidiani on line e altri siti di informazione, ecc.)]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [In programmi radiofonici e/o televisivi]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Su quotidiani cartacei, riviste specializzate e non, libri]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [In associazione o gruppi organizzati (es. scout,associazioni culturali, ecc.)]";"Dove più frequentemente senti parlare e/o discuti di temi ambientali? [Altro]";"Ritieni che la conoscenza e l'informazione sui temi ambientali sia importante?";"Sei soddisfatto dell'informazione che i mezzi di comunicazione forniscono sui temi ambientali?";"Quale problematica ambientale ti preoccupa maggiormente ? [Effetto serra, buco dell'ozono]";"Quale problematica ambientale ti preoccupa maggiormente ? [Estinzioni di alcune specie vegetali/animali]";"Quale problematica ambientale ti preoccupa maggiormente ? [Cambiamenti climatici (innalzamento delle temperature, variazioni del regime delle precipitazioni)]";"Quale problematica ambientale ti preoccupa maggiormente ? [Produzione e smaltimento rifiuti]";"Quale problematica ambientale ti preoccupa maggiormente ? [Rumore]";"Quale problematica ambientale ti preoccupa maggiormente ? [Inquinamento dell'aria]";"Quale problematica ambientale ti preoccupa maggiormente ? [Inquinamento del suolo]";"Quale problematica ambientale ti preoccupa maggiormente ? [Inquinamento dell'acqua (falde, fiumi, laghi, mare)]";"Quale problematica ambientale ti preoccupa maggiormente ? [Dissesto idrogelogico (terremoti, alluvioni, inondazioni, allagamenti, frane, valanghe)]";"Quale problematica ambientale ti preoccupa maggiormente ? [Distruzioni delle foreste]";"Quale problematica ambientale ti preoccupa maggiormente ? [Inquinamento elettromagnetico (causato da ripetitori radio-TV e telefonici, linee elettriche ad alta tensione)]";"Quale problematica ambientale ti preoccupa maggiormente ? [Rovina del paesaggio causata dall'eccessiva costruzione di edifici]";"Quale problematica ambientale ti preoccupa maggiormente ? [Esaurimento delle risorse naturali del mondo (acqua, minerali, petrolio, ecc..)]";"Quale problematica ambientale ti preoccupa maggiormente ? [Altro]";"Ritieni che il comune dove risiedi sia inquinato?";"Quale comportamento adotti maggiormente? [Fai la raccolta differenziata]";"Quale comportamento adotti maggiormente? [Riutilizzi fogli di carta scartati e/o stampati solo da un lato]";"Quale comportamento adotti maggiormente? [Eviti l'uso di sacchetti di plastica non biodegradabile]";"Quale comportamento adotti maggiormente? [Eviti l'acquisto di prodotti con troppo imballaggio]";"Quale comportamento adotti maggiormente? [Eviti di far scorrere l'acqua a lungo senza utilizzarla]";"Quale comportamento adotti maggiormente? [Segnali la presenza di eventuali perdite da rubinetti e water]";"Quale comportamento adotti maggiormente? [Privilegi la luce solare a quella artificiale]";"Quale comportamento adotti maggiormente? [Spegni la luce quando esci da una stanza]";"Quale comportamento adotti maggiormente? [Abbassi l'aria condizionata o il riscaldamento]";"Quale comportamento adotti maggiormente? [Eviti di fare rumori troppo forti e molesti]";"Quale comportamento adotti maggiormente? [Controlli la data di scadenza dei prodotti alimentari prima dell acquisto]";"Quale comportamento adotti maggiormente? [Privilegi l'acquisto di prodotti locali]";"Quale comportamento adotti maggiormente? [Limiti l'uso dei mezzi privati a favore di mezzi più sostenibili (mezzi pubblici, bicicletta, piedi)]";"Quale comportamento adotti maggiormente? [Altro]";"Cosa è necessario fare per migliorare la condizione ambientale? [Introdurre leggi ambientali più severe]";"Cosa è necessario fare per migliorare la condizione ambientale? [Garantire una migliore applicazione delle leggi attraverso un miglioramento del sistema di controllo delle violazioni]";"Cosa è necessario fare per migliorare la condizione ambientale? [Introdurre multe più pesanti per chi viola le norme a protezione dell'ambiente]";"Cosa è necessario fare per migliorare la condizione ambientale? [Introdurre e/o aumentare le imposte per le attività che danneggiano l'ambiente]";"Cosa è necessario fare per migliorare la condizione ambientale? [Introdurre benefici e agevolazioni per chi assume comportamenti sostenibili (es. industria che adotta processi di produzione più costosi ma meno inquinanti; l'agricoltore che limita l'uso dei pesticidi...)]";"Cosa è necessario fare per migliorare la condizione ambientale? [Favorire la ricerca e lo sviluppo di soluzioni tecnologiche più sostenibili]";"Cosa è necessario fare per migliorare la condizione ambientale? [Migliorare l' informazione sui temi ambientali verso tutti i cittadini]";"Cosa è necessario fare per migliorare la condizione ambientale? [Maggior coinvolgimento della scuola in azioni formative verso i giovani]";"Cosa è necessario fare per migliorare la condizione ambientale? [Maggior impegno e disponibilità dei cittadini a modificare le proprie abitudini (esempio: abitudine sui trasporti, sull'uso dell'acqua, sulla raccolta dei rifiuti)]";"Cosa è necessario fare per migliorare la condizione ambientale? [Acquisire maggior consapevolezza dell'impatto delle nostre azioni, piccole e grandi, sull' ambiente]";"Cosa è necessario fare per migliorare la condizione ambientale? [Altro]";"Qual è la prima cosa che gli amministratori dovrebbero fare per migliorare la situazione ambientale nel comune dove vivi?";"Tu cosa sei disposto a fare in più rispetto a quanto già fai, per migliorare la situazione ambientale?";"Tempo totale";"Tempo per il gruppo di domande: 1 - Dati anagrafici";"Tempo per la domanda: D1";"Tempo per la domanda: D2";"Tempo per la domanda: D3";"Tempo per la domanda: D4";"Tempo per la domanda: D5";"Tempo per la domanda: D6";"Tempo per la domanda: D7";"Tempo per la domanda: D8";"Tempo per la domanda: D9";"Tempo per la domanda: D10";"Tempo per il gruppo di domande: 2 - Informazione";"Tempo per la domanda: I1";"Tempo per la domanda: I2";"Tempo per la domanda: I3";"Tempo per il gruppo di domande: 3 - Percezione";"Tempo per la domanda: P1";"Tempo per la domanda: P2";"Tempo per il gruppo di domande: 4 - Comportamenti sostenibili";"Tempo per la domanda: CS1";"Tempo per la domanda: CS2";"Tempo per la domanda: CS3";"Tempo per la domanda: CS4"
"1024";"A1";"A2";"2000";"A2";"A1";"A5";"1";"0";"1";"0";"A4";"A4";"";"0";"1";"0";"0";"1";"0";"0";"0";"";"A2";"A3";"0";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"";"A3";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"";"";"Seguire dei corsi ambientali per poi applicare le nuve informazioni nella vita di tutti i giorni";"380.4";"62.28";"";"";"";"";"";"";"";"";"";"";"37.1";"";"";"";"64.39";"";"";"216.63";"";"";"";""
"1025";"A1";"A2";"1999";"A1";"A1";"A6";"1";"1";"1";"1";"A2";"A3";"";"0";"0";"0";"0";"0";"0";"1";"0";"";"A3";"A2";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"";"A2";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"";"Allontanare la centrare dell’ama, lontano dal naso degli abitanti";"Utilizzare mezzi elettrici e fonti rinnovabili :-)
<3 nature";"440.07";"47.18";"";"";"";"";"";"";"";"";"";"";"67.47";"";"";"";"53.41";"";"";"272.01";"";"";"";""
"1026";"A1";"A2";"2001";"A1";"A1";"A3";"1";"1";"1";"1";"A3";"A4";"";"0";"0";"0";"0";"1";"0";"1";"1";"";"A3";"A3";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"";"A4";"0";"0";"0";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"Raccolta rifiuti ";"Far rispettare";"394.14";"69.9";"";"";"";"";"";"";"";"";"";"";"109.69";"";"";"";"52.05";"";"";"162.5";"";"";"";""
"1027";"A1";"A2";"2001";"A1";"A1";"A3";"1";"0";"0";"0";"A2";"A4";"";"1";"1";"0";"0";"0";"0";"0";"0";"";"A5";"A5";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"A4";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Non lo so";"Ah bho non dipende certo da me ";"285.71";"74.03";"";"";"";"";"";"";"";"";"";"";"65.01";"";"";"";"42.48";"";"";"104.19";"";"";"";""
"1028";"A1";"A2";"1999";"A1";"A1";"A6";"1";"1";"0";"0";"A2";"A3";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A5";"A3";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"0";"1";"";"A2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"Niente";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"";"";"";"178.15";"46.38";"";"";"";"";"";"";"";"";"";"";"43.87";"";"";"";"44.56";"";"";"43.34";"";"";"";""
"1029";"A1";"A2";"2000";"A1";"A1";"A4";"1";"1";"1";"1";"A3";"A3";"";"0";"0";"0";"0";"0";"0";"0";"1";"";"A2";"A3";"1";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"1";"";"A3";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"1";"0";"1";"";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"";"";"";"255.56";"66.31";"";"";"";"";"";"";"";"";"";"";"33.78";"";"";"";"63.63";"";"";"91.84";"";"";"";""
"1030";"A1";"A2";"2001";"A2";"A1";"A4";"1";"1";"1";"0";"A4";"A5";"";"0";"0";"0";"0";"1";"1";"0";"0";"";"A2";"A5";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"A2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"";"Pagare e assumere un nuovo ordine per la pulizia accurata del comune e utilizzare tecnologie innovative per il riciclo e la pulizia";"Boh🕺";"427.73";"149.43";"";"";"";"";"";"";"";"";"";"";"46.42";"";"";"";"97.85";"";"";"134.03";"";"";"";""
"1031";"A1";"A2";"2002";"A1";"A1";"A3";"1";"0";"0";"0";"A3";"A4";"";"0";"0";"1";"0";"0";"0";"0";"0";"";"A3";"A5";"0";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"";"A3";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"";"Introdurre leggi più severe,multe più pesanti e ridurre il costo di tecnologie più avanzate che riducono l’inquinamento.";"Sono disposto a ridurre al minimo lo spreco quotidiano e contribuire alla raccolta differenziata.";"696.61";"87.21";"";"";"";"";"";"";"";"";"";"";"82.54";"";"";"";"84.6";"";"";"442.26";"";"";"";""
"1032";"A1";"A2";"2002";"A1";"A1";"A3";"1";"0";"0";"0";"A4";"A4";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A3";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"";"A2";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Migliorare i servizi di smaltimento di rifiuti";"";"377.45";"84.56";"";"";"";"";"";"";"";"";"";"";"43.9";"";"";"";"50.08";"";"";"198.91";"";"";"";""
"1033";"A1";"A2";"2002";"A1";"A1";"A3";"1";"1";"1";"0";"A3";"A4";"";"0";"0";"0";"0";"0";"1";"0";"0";"";"A3";"A3";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"";"A2";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"";"Migliorare i servizi di smaltimento di rifiuti";"Già faccio tanto";"312.93";"72.55";"";"";"";"";"";"";"";"";"";"";"44.07";"";"";"";"29.08";"";"";"167.23";"";"";"";""
"1034";"A1";"A2";"2002";"A1";"A1";"A3";"1";"1";"1";"0";"A2";"A3";"";"1";"1";"0";"0";"0";"1";"0";"0";"";"A6";"A2";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"0";"";"A2";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"";"Ridurre lo smaltimento dei rifiuti vista l'aria pesante che si respira già di prima mattina";"Cominciare a fare la raccolta differenziata dove, nel mio condominio, non è praticata ";"273.33";"54.37";"";"";"";"";"";"";"";"";"";"";"39.52";"";"";"";"33.95";"";"";"145.49";"";"";"";""
"1035";"A1";"A2";"1998";"A1";"A1";"A6";"1";"1";"1";"1";"A4";"A5";"";"1";"1";"0";"0";"1";"0";"0";"0";"";"A2";"A3";"0";"0";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"";"A4";"1";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"";"";"Staccarsi completamente dall'utilizzo di elettricità artificiale e ridurre le emissioni ";"404.06";"44.68";"";"";"";"";"";"";"";"";"";"";"104.02";"";"";"";"60.53";"";"";"194.83";"";"";"";""
"1036";"A1";"A2";"2002";"A1";"A2";"A3";"1";"1";"1";"0";"A4";"A4";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A4";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"A2";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"";"evitare inquinamento dell'aria ed evitare l'inquinamento della spazzatura";"Seguire ogni indicazione che lo stato dovrebbe imporre";"394.83";"85.71";"";"";"";"";"";"";"";"";"";"";"42.58";"";"";"";"26.77";"";"";"239.77";"";"";"";""
"1037";"A1";"A2";"2000";"A1";"A2";"A4";"1";"1";"1";"1";"A4";"A5";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A3";"1";"0";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"";"A3";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"";"Sensibilizzare le persone riguardo i rischi e i danni che porta l'inquinamento ambientale";"";"341.52";"107.12";"";"";"";"";"";"";"";"";"";"";"41.19";"";"";"";"43.34";"";"";"149.87";"";"";"";""
"1038";"A1";"A2";"1998";"A1";"A2";"A6";"1";"1";"1";"0";"A4";"A5";"";"0";"0";"0";"0";"1";"1";"1";"0";"";"A3";"A2";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"";"A2";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"1";"0";"0";"";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"";"Sensibilizzare gli abitanti su gravità situazione ambientale";"Cercare di fare meglio quello che già faccio e coinvolgere più persone possibili a fare come me";"452.71";"68.48";"";"";"";"";"";"";"";"";"";"";"48.35";"";"";"";"57.53";"";"";"278.35";"";"";"";""
"1039";"A1";"A3";"1999";"A1";"A2";"A6";"1";"1";"1";"0";"A4";"A4";"";"1";"1";"0";"0";"1";"0";"0";"0";"";"A3";"A2";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"";"A2";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"";"migliorare la pulizia stradale ";"controllare coloro che non rispettano le norme";"439.48";"62.79";"";"";"";"";"";"";"";"";"";"";"104.27";"";"";"";"50.17";"";"";"222.25";"";"";"";""
"1040";"A1";"A2";"2001";"A1";"A2";"A4";"1";"1";"1";"1";"A4";"A5";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"A3";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"";"";"299.76";"79.51";"";"";"";"";"";"";"";"";"";"";"54.28";"";"";"";"57.8";"";"";"108.17";"";"";"";""
"1041";"A1";"A2";"1998";"A1";"A2";"A6";"1";"1";"1";"0";"A3";"A3";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A2";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"";"A3";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"1";"0";"";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"";"Sensibilizzare le persone sui rischi e i danni provocati da inquinamento ambientale";"Rispettare le norme per limitare l'inquinamento atmosferico";"286.14";"65.05";"";"";"";"";"";"";"";"";"";"";"40.76";"";"";"";"40.11";"";"";"140.22";"";"";"";""
"1042";"A1";"A2";"1999";"A1";"A2";"A6";"1";"1";"1";"0";"A3";"A4";"";"1";"1";"0";"0";"1";"0";"0";"0";"";"A3";"A2";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"";"A2";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"";"Migliorare la pulizia stradale";"Controllare coloro che non rispettano le norme";"385.88";"60.63";"";"";"";"";"";"";"";"";"";"";"51.13";"";"";"";"50.83";"";"";"223.29";"";"";"";""
"1043";"A1";"A3";"2000";"A1";"A2";"A5";"1";"1";"0";"0";"A4";"A5";"";"1";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A3";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"";"A2";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"";"Aumentare la sensibilitá";"Rispettare le norme, cercare di vivere in maniera ecologia coinvolgendo gli altri ";"318.57";"54.47";"";"";"";"";"";"";"";"";"";"";"47.77";"";"";"";"88.76";"";"";"127.57";"";"";"";""
"1044";"A1";"A3";"2001";"A1";"A2";"A4";"1";"1";"1";"1";"A3";"A5";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A2";"A3";"0";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"";"A2";"1";"0";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"";"Prendere l’immondizia";"Nulla";"248.51";"80.88";"";"";"";"";"";"";"";"";"";"";"15.02";"";"";"";"44.68";"";"";"107.93";"";"";"";""
"1045";"A1";"A2";"2000";"A1";"A2";"A5";"1";"1";"0";"1";"A3";"A4";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"";"A2";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"";"pulire la strada";"niente";"246.04";"75.7";"";"";"";"";"";"";"";"";"";"";"36.68";"";"";"";"21.64";"";"";"112.02";"";"";"";""
"1046";"A1";"A2";"2000";"A1";"A2";"A5";"1";"1";"1";"1";"A3";"A3";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A2";"1";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"1";"";"A3";"1";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"Licenziarsi.";"Non saprei.";"338.05";"100.31";"";"";"";"";"";"";"";"";"";"";"34.55";"";"";"";"41.62";"";"";"161.57";"";"";"";""
"1047";"A1";"A3";"2001";"A1";"A2";"A4";"1";"1";"1";"0";"A4";"A5";"";"0";"0";"0";"0";"1";"1";"1";"0";"";"A2";"A2";"1";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"";"A3";"1";"0";"1";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"";"Eliminare i rifiuti ";"Più raccolta differenziata ";"428.66";"95.71";"";"";"";"";"";"";"";"";"";"";"87.35";"";"";"";"42.91";"";"";"202.69";"";"";"";""
"1048";"A1";"A3";"2000";"A1";"A2";"A5";"1";"1";"0";"0";"A3";"A4";"";"0";"1";"0";"0";"1";"0";"0";"0";"";"A3";"A3";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"";"A3";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"";"Aumentare la vigilanza ";"Prestare più attenzione e magari coinvolgere gli altri";"217.05";"73.68";"";"";"";"";"";"";"";"";"";"";"24.18";"";"";"";"33.67";"";"";"85.52";"";"";"";""
"1049";"A1";"A2";"1999";"A1";"A1";"A4";"0";"1";"0";"0";"A2";"A5";"";"0";"0";"0";"0";"0";"1";"0";"0";"";"A3";"A2";"1";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"1";"";"A5";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"";"Niente";"si";"325.04";"66.7";"";"";"";"";"";"";"";"";"";"";"54.17";"";"";"";"98.06";"";"";"106.11";"";"";"";""
"1050";"A1";"A2";"1999";"A1";"A2";"A6";"1";"1";"0";"0";"A5";"A6";"";"0";"0";"1";"0";"0";"0";"0";"0";"";"A2";"A3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"A2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"";"Informare i cattivi i ";"Raccolta differenziata ";"280.17";"71.28";"";"";"";"";"";"";"";"";"";"";"68.23";"";"";"";"35.05";"";"";"105.61";"";"";"";""
"1051";"A1";"A2";"1999";"A1";"A2";"A6";"1";"1";"1";"0";"A2";"A4";"";"1";"0";"0";"0";"1";"0";"1";"0";"";"A3";"A3";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"A3";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"0";"0";"";"1";"0";"0";"0";"0";"1";"0";"0";"0";"1";"";"Raccolta differenZiata adeguata";"Prestare più attenzione alla salvaguardia dell’ambiente attraverso comportamenti adeguati";"294.57";"49.77";"";"";"";"";"";"";"";"";"";"";"59.23";"";"";"";"24.55";"";"";"161.02";"";"";"";""
"1052";"A1";"A3";"2001";"A1";"A2";"A4";"1";"1";"0";"0";"A5";"A5";"";"0";"1";"0";"0";"0";"0";"0";"0";"";"A2";"A3";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"";"A3";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"";"Ridurre il traffico d pulire le strade";"Fare più raccolta differenziata";"344.04";"78.1";"";"";"";"";"";"";"";"";"";"";"51.21";"";"";"";"56.9";"";"";"157.83";"";"";"";""
"1053";"A1";"A3";"2000";"A2";"A2";"A5";"0";"1";"1";"0";"A3";"A3";"";"0";"1";"0";"0";"1";"1";"0";"0";"";"A2";"A3";"1";"0";"0";"1";"0";"0";"1";"1";"0";"0";"1";"0";"0";"";"A3";"0";"1";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"";"Maggior controllo della raccolta differenziata con particolare attenzione alle norme che la regolano.";"Cercare di coinvolgere la mia famiglia nelle pratiche a tutela dell'ambiente e nell'informazione delle stesse";"376.95";"64.53";"";"";"";"";"";"";"";"";"";"";"37.38";"";"";"";"56.69";"";"";"218.35";"";"";"";""
"1054";"A1";"A2";"2001";"A2";"A1";"A4";"1";"1";"1";"0";"A3";"A4";"";"1";"0";"0";"0";"0";"0";"0";"0";"";"A3";"A1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"A4";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"non so";"tutto";"165.7";"95.17";"";"";"";"";"";"";"";"";"";"";"25.1";"";"";"";"15.8";"";"";"29.63";"";"";"";""
"1055";"A1";"A2";"2002";"A1";"A2";"A3";"1";"1";"0";"1";"A3";"A5";"";"1";"0";"1";"0";"1";"0";"0";"0";"";"A2";"A3";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"";"A3";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"";"Scoraggiare lo smaltimento incorretto di rifiuti nei parchi e nelle strade e migliorare il sistema di trasporto pubblico al fine di ridurre il numero medio di vetture per cittadino nella città ";"Intendo cambiare le mie abitudini il più possibile per avvicinarmi ad uno stile di vita più sostenibile. Mi piacerebbe partecipare a delle attività volte al benessere ambientale di ogni tipo. Più di tutto desidero tenermi aggiornato sui cambiamenti che stanno avvenendo nel pianeta e i modi in cui posso contribuire e fare una piccola differenza ";"1084.84";"227.65";"";"";"";"";"";"";"";"";"";"";"64.72";"";"";"";"126.18";"";"";"666.29";"";"";"";""
"1056";"A1";"A3";"1998";"A1";"A2";"A6";"1";"1";"1";"0";"A3";"A3";"";"0";"0";"0";"0";"0";"0";"0";"0";"Scuola lavoro";"A2";"A3";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"";"A2";"0";"1";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"";"0";"1";"0";"0";"1";"0";"0";"0";"1";"0";"";"Pensare all'ambiente e non ai loro guadagni";"Fare la raccolta differenziata";"538.28";"120.36";"";"";"";"";"";"";"";"";"";"";"95.83";"";"";"";"67.28";"";"";"254.81";"";"";"";""
"1057";"A1";"A3";"2002";"A1";"A2";"A3";"1";"0";"1";"0";"A4";"A4";"";"0";"1";"0";"0";"1";"0";"0";"1";"";"A3";"A3";"0";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"";"A3";"1";"1";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"";"Introdurre leggi ambientali più severe";"Limitare l’uso dei mezzi privati";"432.22";"98.82";"";"";"";"";"";"";"";"";"";"";"86.91";"";"";"";"69.94";"";"";"176.55";"";"";"";""
"1058";"A1";"A2";"1999";"A1";"A2";"A6";"1";"1";"0";"1";"A2";"A4";"";"0";"0";"0";"0";"1";"0";"0";"0";"";"A3";"A3";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"";"A3";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"";"";"";"285.53";"56.2";"";"";"";"";"";"";"";"";"";"";"46.36";"";"";"";"48.65";"";"";"134.32";"";"";"";""
